"","unique_study","seq_x_val","X","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","thesis","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation_to_ml_l.1","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","max_response","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value","genus_species","upper_window","lower_window","weighting","max_treatment_val","min_treatment_val","mean_pred","upp_pred","low_pred"
"282",29,528.666666666667,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.979748918102789,0.997144329998479,0.962295296201296
"283",29,686.333333333333,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.959480665284022,0.975798704829731,0.942864269968223
"284",29,844,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.939212412465254,0.95502547633106,0.923512193526565
"285",29,1001.66666666667,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.918944159646487,0.934818886339037,0.903050530839036
"286",29,1159.33333333333,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.898675906827719,0.91535861113124,0.882139094577844
"287",29,1317,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.878407654008952,0.896918396593341,0.860225873608753
"288",29,1474.66666666667,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.858139401190185,0.878697450508236,0.838010970211358
"289",29,1632.33333333333,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.837871148371417,0.860880604638075,0.815670820451912
"290",29,1790,318,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"CO2","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination CO2",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,371,"Macrocystis_pyrifera",3089.91083717093,298.027374647556,2,1790,371,0.81760289555265,0.843414865999821,0.792473703363599
"291",30,13,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.999997715103125,1.01968998348739,0.980040410680612
"292",30,13.5555555555556,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.970864837214799,0.988685536104202,0.952713619269662
"293",30,14.1111111111111,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.941731959326473,0.958021195996836,0.924851298776055
"294",30,14.6666666666667,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.912599081438147,0.92857293542365,0.896072644181452
"295",30,15.2222222222222,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.883466203549821,0.899920638047388,0.866427926928021
"296",30,15.7777777777778,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.854333325661495,0.872025921617451,0.836084499770851
"297",30,16.3333333333333,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.82520044777317,0.845193524671052,0.805270852692461
"298",30,16.8888888888889,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.796067569884844,0.818450762652528,0.773813888517179
"299",30,17.4444444444444,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.766934691996518,0.792219787215039,0.742077531561006
"300",30,18,320,"Canopy-forming Kelp","Macrocystis","pyrifera","pH","Gaitan-Espitia et al",2014,"Journal of Experimental Marine Biology and Ecology",NA,"Phaeophyceae","Laminariales","Santa Barbara, California (34<8d>25_N, 119<8d>57_W), NE Pacific","Single species lab study (one species in paper)","Eastern and SW Pacific","Does not make CaCO2","Spore","propagule","Busch and McHany_2016",NA,"germination","biomass","survival","ability_productivity_growth_survival","negative",7,"Days","Fig.3a",78.04154303,2.077151335,NA,NA,"percent",7,8,371,NA,NA,NA,371,NA,13,NA,NA,NA,NA,"temperature","low",NA,"webplotdigitizer","anova","Gaitan-Espitia et al 2014 Canopy-forming Kelp Spore germination temperature",75.964391695,80.118694365,78.04154303,1,1.02661596957663,0.973384030423367,0.0266159695766333,13,"Macrocystis_pyrifera",30.798649681939,8.73657409350077,2,18,13,0.737801814108192,0.765828392234034,0.710098066946146
"301",31,380,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.851938047874106,0.902269490220548,0.802491802176196
"302",31,424.444444444444,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.868408543175123,0.913906847950406,0.824022035554023
"303",31,468.888888888889,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.88487903847614,0.926265638988561,0.843775340575029
"304",31,513.333333333333,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.901349533777157,0.94089194525745,0.860971536057155
"305",31,557.777777777778,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.917820029078174,0.957212529459523,0.876860856056541
"306",31,602.222222222222,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.934290524379191,0.976162269790429,0.891065482645282
"307",31,646.666666666667,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.950761019680208,0.996492631744086,0.904036813462024
"308",31,691.111111111111,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.967231514981225,1.01899569762912,0.916021690709934
"309",31,735.555555555556,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,0.983702010282242,1.04154620871433,0.926134048188775
"310",31,780,93,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"CO2",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate CO2",0.808716707,0.924939467,1.016949153,0.852380951833095,0.909523808807381,0.795238094858809,0.0571428569742858,380,"Pisaster_ochraceus",3089.91083717093,298.027374647556,2,780,380,1.00017250558326,1.06460890813246,0.935593577571779
"311",32,12,89,"Ochre star","Pisaster","ochraceus","pH","Gooding et al",2009,"Proceedings of the National Academy of Science",NA,"Asteroidea","Forcipulatida","Jericho Beach_ Vancouver_ British Columbia","Single species lab study (one species in paper)","Prince William Sound_ Alaska to Baja","Makes CaCO3","Juvenile","adult or juvenile","Busch and McHany_2016",NA,"feeding_rate","rate","consumption","consumption",NA,NA,NA,"Fig.3",0.866828087,0.05811138,NA,NA,"mussels seastar-1 day-1",5,7.85,NA,NA,NA,380,380,NA,12,NA,NA,NA,NA,"temperature",NA,NA,"webplotdigitizer","anova","Gooding et al 2009 Ochre star Juvenile feeding_rate temperature",0.808716707,0.924939467,2.945514765,0.294287469647092,0.314016238516462,0.274558700777723,0.0197287688693695,12,"Pisaster_ochraceus",30.798649681939,8.73657409350077,2,15,12,0.294292131968067,0.31112747137975,0.277235357679705
